2022-07-14 20:52:36,693 - root - INFO - 

***** starting gs_nft_api.py *****

2022-07-14 20:53:12,754 - root - INFO - gathering data on collection 72 of 277 - P2a_Pixel_spin-off {'itemCount': 4, 'floorPrice': '59000000000000000', 'totalVolume': '26607300000000000000', 'forSale': '122'}
2022-07-14 20:53:13,175 - root - INFO - gathering data on collection 73 of 277 - esports {'itemCount': 1, 'floorPrice': '30000000000000000', 'totalVolume': '390000000000000000', 'forSale': '18'}
2022-07-14 20:53:13,623 - root - INFO - gathering data on collection 74 of 277 - yaboynancystory {'itemCount': 5, 'floorPrice': '30000000000000000', 'totalVolume': '3461860000000000000', 'forSale': '46'}
2022-07-14 20:53:14,169 - root - INFO - gathering data on collection 75 of 277 - ExpoTV {'itemCount': 2, 'floorPrice': '20000000000000000', 'totalVolume': '600000000000000000', 'forSale': '470'}
2022-07-14 20:53:14,841 - root - INFO - gathering data on collection 76 of 277 - daz-season-one {'itemCount': 51, 'floorPrice': '4300000000000000', 'totalVolume': '31101750000000000000', 'forSale': '170165'}
2022-07-14 20:53:15,252 - root - INFO - gathering data on collection 77 of 277 - DOHProfile {'itemCount': 1, 'floorPrice': '0', 'totalVolume': '0', 'forSale': '0'}
2022-07-14 20:53:15,663 - root - INFO - gathering data on collection 78 of 277 - Electricdreams {'itemCount': 1, 'floorPrice': '84000000000000000', 'totalVolume': '504000000000000000', 'forSale': '94'}
2022-07-14 20:53:17,746 - root - INFO - gathering data on collection 79 of 277 - Potions {'itemCount': 9, 'floorPrice': '100000000000000000', 'totalVolume': '600000000000000000', 'forSale': '24'}
2022-07-14 20:53:18,491 - root - INFO - gathering data on collection 80 of 277 - SyrupBunnies {'itemCount': 9, 'floorPrice': '1000000000000000000', 'totalVolume': '370000000000000000', 'forSale': '9'}
2022-07-14 20:53:19,080 - root - INFO - gathering data on collection 81 of 277 - misfit {'itemCount': 2, 'floorPrice': '85000000000000000', 'totalVolume': '10711180000000000000', 'forSale': '62'}
2022-07-14 20:53:19,493 - root - INFO - gathering data on collection 82 of 277 - LoopfishPrivateCollectionElectroVariants {'itemCount': 30, 'floorPrice': '100000000000000000', 'totalVolume': '2300000000000000000', 'forSale': '10'}
2022-07-14 20:53:20,156 - root - INFO - gathering data on collection 83 of 277 - memcards {'itemCount': 1010, 'floorPrice': '69000000000000000', 'totalVolume': '1446000000000000000', 'forSale': '1029'}
2022-07-14 20:53:20,635 - root - INFO - gathering data on collection 84 of 277 - the-victorian-undead {'itemCount': 30, 'floorPrice': '50000000000000000', 'totalVolume': '12077500000000000000', 'forSale': '144'}
2022-07-14 20:53:21,303 - root - INFO - gathering data on collection 85 of 277 - blockchain-demoness {'itemCount': 22, 'floorPrice': '50000000000000000', 'totalVolume': '7411000000000000000', 'forSale': '139'}
2022-07-14 20:53:21,981 - root - INFO - gathering data on collection 86 of 277 - SilentGirlClassic {'itemCount': 37, 'floorPrice': '3000000000000000', 'totalVolume': '12347120000000000000', 'forSale': '3288'}
2022-07-14 20:53:22,407 - root - INFO - gathering data on collection 87 of 277 - StupidMonkeysExtra {'itemCount': 7, 'floorPrice': '50000000000000000', 'totalVolume': '4233920000000000000', 'forSale': '47'}
2022-07-14 20:53:22,835 - root - INFO - gathering data on collection 88 of 277 - movingparts {'itemCount': 1, 'floorPrice': '84000000000000000', 'totalVolume': '84000000000000000', 'forSale': '49'}
2022-07-14 20:53:23,256 - root - INFO - gathering data on collection 89 of 277 - frequencies {'itemCount': 1, 'floorPrice': '400000000000000000000', 'totalVolume': '0', 'forSale': '1'}
2022-07-14 20:53:23,656 - root - INFO - gathering data on collection 90 of 277 - FrequenciesReleases {'itemCount': 4, 'floorPrice': '25000000000000000', 'totalVolume': '175000000000000000', 'forSale': '4'}
2022-07-14 20:53:24,067 - root - INFO - gathering data on collection 91 of 277 - vidoes {'itemCount': 4, 'floorPrice': '1000000000000000000', 'totalVolume': '400000000000000000', 'forSale': '2'}
2022-07-14 20:53:24,504 - root - INFO - gathering data on collection 92 of 277 - performances {'itemCount': 6, 'floorPrice': '20000000000000000', 'totalVolume': '490000000000000000', 'forSale': '33'}
2022-07-14 20:53:25,047 - root - INFO - gathering data on collection 93 of 277 - RaiseAGlassLaunch {'itemCount': 2, 'floorPrice': '25000000000000000', 'totalVolume': '45946960000000000000', 'forSale': '4617'}
2022-07-14 20:53:25,473 - root - INFO - gathering data on collection 94 of 277 - anaglyph {'itemCount': 23, 'floorPrice': '444400000000000000', 'totalVolume': '0', 'forSale': '23'}
2022-07-14 20:53:25,983 - root - INFO - gathering data on collection 95 of 277 - vogudrive {'itemCount': 12, 'floorPrice': '90000000000000000', 'totalVolume': '2869000000000000000', 'forSale': '28'}
2022-07-14 20:53:26,370 - root - INFO - gathering data on collection 96 of 277 - Moon222CoM {'itemCount': 19, 'floorPrice': '0', 'totalVolume': '0', 'forSale': '0'}
2022-07-14 20:53:26,819 - root - INFO - gathering data on collection 97 of 277 - candycolours {'itemCount': 12, 'floorPrice': '100000000000000000', 'totalVolume': '3280000000000000000', 'forSale': '39'}
2022-07-14 20:53:27,237 - root - INFO - gathering data on collection 98 of 277 - leagueofveteranslaunch {'itemCount': 2, 'floorPrice': '15000000000000000', 'totalVolume': '3686000000000000000', 'forSale': '4753'}
2022-07-14 20:53:27,686 - root - INFO - gathering data on collection 99 of 277 - goth {'itemCount': 128, 'floorPrice': '35000000000000000', 'totalVolume': '1660430000000000000', 'forSale': '54'}
2022-07-14 20:53:28,105 - root - INFO - gathering data on collection 100 of 277 - deconstructedcubes {'itemCount': 16, 'floorPrice': '500000000000000000', 'totalVolume': '0', 'forSale': '16'}
2022-07-14 20:53:28,728 - root - INFO - gathering data on collection 101 of 277 - RaiseAGlassSpaceOne {'itemCount': 501, 'floorPrice': '100000000000000000', 'totalVolume': '15815000000000000000', 'forSale': '424'}
2022-07-14 20:53:29,397 - root - INFO - gathering data on collection 102 of 277 - cyberpunk-demon-kitten {'itemCount': 101, 'floorPrice': '46900000000000000', 'totalVolume': '46808670000000000000', 'forSale': '566'}
2022-07-14 20:53:29,815 - root - INFO - gathering data on collection 103 of 277 - player-one {'itemCount': 4, 'floorPrice': '400000000000000000', 'totalVolume': '2200000000000000000', 'forSale': '12'}
2022-07-14 20:53:30,229 - root - INFO - gathering data on collection 104 of 277 - demon-arcade {'itemCount': 4, 'floorPrice': '50000000000000000', 'totalVolume': '1860000000000000000', 'forSale': '15'}
2022-07-14 20:53:30,790 - root - INFO - gathering data on collection 105 of 277 - SlothSeason-DealWithIt {'itemCount': 7, 'floorPrice': '20000000000000000', 'totalVolume': '856680000000000000', 'forSale': '6967'}
2022-07-14 20:53:31,222 - root - INFO - gathering data on collection 106 of 277 - pinball {'itemCount': 5, 'floorPrice': '50000000000000000', 'totalVolume': '2080000000000000000', 'forSale': '23'}
2022-07-14 20:53:31,593 - root - INFO - gathering data on collection 107 of 277 - ITVartbyAWR {'itemCount': 3, 'floorPrice': '0', 'totalVolume': '0', 'forSale': '0'}
2022-07-14 20:53:32,025 - root - INFO - gathering data on collection 108 of 277 - TGWFS4 {'itemCount': 6, 'floorPrice': '4200000000000000', 'totalVolume': '662200000000000000', 'forSale': '1053'}
2022-07-14 20:53:32,637 - root - INFO - gathering data on collection 109 of 277 - expressivethomas {'itemCount': 11, 'floorPrice': '4000000000000000', 'totalVolume': '7014796000000000000', 'forSale': '1368'}
2022-07-14 20:53:33,076 - root - INFO - gathering data on collection 110 of 277 - StupidMonkeyVerse {'itemCount': 11, 'floorPrice': '250000000000000000', 'totalVolume': '3257900000000000000', 'forSale': '29'}
2022-07-14 20:53:34,831 - root - INFO - gathering data on collection 111 of 277 - P2A {'itemCount': 1100, 'floorPrice': '170000000000000000', 'totalVolume': '238663090000000000000', 'forSale': '685'}
2022-07-14 20:53:35,306 - root - INFO - gathering data on collection 112 of 277 - hidden {'itemCount': 1, 'floorPrice': '69000000000000000', 'totalVolume': '707000000000000000', 'forSale': '733'}
2022-07-14 20:53:35,755 - root - INFO - gathering data on collection 113 of 277 - dottythecat {'itemCount': 25, 'floorPrice': '15000000000000000', 'totalVolume': '7550630000000000000', 'forSale': '225'}
