UUID,slug,7/21/2022 18:27,7/21/2022 20:35,7/21/2022 20:46,7/21/2022 20:59,7/21/2022 21:59,7/21/2022 22:59,7/21/2022 23:59,2022-07-22 01:00:08,2022-07-22 02:00:07,2022-07-22 03:00:06,2022-07-22 04:00:07,2022-07-22 05:00:06,2022-07-22 06:00:07,2022-07-22 07:00:07
b498bdd8-f18b-47db-9368-b2d953ef24c5,player-one,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000,3240000000000000000
43b9bddd-8ba1-4e26-8e6c-7d78ed3de255,pinball,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000,2465000000000000000
708fe56c-742a-47fb-87c0-204b78dadc18,OrdinaryCollab,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000
90a5f97f-51b3-4daf-afe6-4825bbb06b33,nugdubzofficial,2078200000000000000,2078200000000000000,2078200000000000000,2078200000000000000,2078200000000000000,2078200000000000000,2078200000000000000,2078200000000000000,2083200000000000000,2083200000000000000,2083200000000000000,2223200000000000000,2223200000000000000,2223200000000000000
f2a90e73-c6bf-43c8-801d-39111e9311ff,xbox,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29fecc4-5eeb-43f6-88f0-24ea9f22a42a,TGWFS4,765000000000000000,765000000000000000,765000000000000000,765000000000000000,765000000000000000,765000000000000000,765000000000000000,765000000000000000,765000000000000000,768500000000000000,768500000000000000,768500000000000000,768500000000000000,768500000000000000
f1ea8870-1f33-4bf5-9f81-c9687b89e1db,yaboynancymusic,4253970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000,4283970000000000000
8e1b4b27-36d3-43bb-913e-b99a0ebcfc16,48209976-df0e-4d0b-a35a-4f8fd031a419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983446d2-a502-42e9-a652-6f1c4120e8fd,polyform_labs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43a49464-c47d-44c3-b165-ea68c310773a,Metanaut_Holi,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000,8397400000000000000
6575728e-6539-4df1-9fe9-63fdf5ab3364,Visions,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000,969000000000000000
b769293d-8127-4a26-9e64-0767e77f6352,genkigenkipanic,1754720000000000000,1754720000000000000,1754720000000000000,1754720000000000000,1754720000000000000,1754720000000000000,1758220000000000000,1760220000000000000,1760220000000000000,1760920000000000000,1760920000000000000,1770920000000000000,1770920000000000000,1770920000000000000
8b5176eb-5ff0-4576-81dc-ed18eead667c,villains,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7c73edd-31dd-4764-b5f3-a08da20d20b1,tgfws5,780080000000000000,780080000000000000,780080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000,784080000000000000
1d9adb99-afdd-4083-b67d-cac6e682c271,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d7cd33e-de6a-4762-88e2-9853db82ab3e,server,0,0,0,0,0,0,0,0,0,0,0,0,0,0
025830fb-1c87-4648-89f2-4945832666d9,playstation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5bb555f3-4a2b-4b3f-8989-00089da8177b,experiments,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bde382d-c431-4fd1-8e40-ad89a4c006f3,stonegodsarchives,1750000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000,1800000000000000000
b7e54d8a-fb87-40e2-8765-3c05f77a6892,whiskey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bd2f340-7abd-462b-8263-7138478f68b9,Tequila,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430fe03-d3b5-402e-864b-d977ab39d9d3,SilentGirlClassic,16530100000000000000,16530100000000000000,16530100000000000000,16530100000000000000,16530100000000000000,16530100000000000000,16530100000000000000,16530130000000000000,16535130000000000000,16535130000000000000,16535130000000000000,16535130000000000000,16541730000000000000,16541730000000000000
475d1408-23d7-4a01-bfb8-38e143ad310c,tgwfs6,435270000000000000,435270000000000000,435270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000,439270000000000000
29b558f2-e291-4357-a243-4aaa3cfe7f11,yaboynancyportraits,61732100000000000000,61732100000000000000,61732100000000000000,61732100000000000000,61732100000000000000,61797100000000000000,61867100000000000000,62122110000000000000,62199800000000000000,62232800000000000000,62368790000000000000,62368790000000000000,62368790000000000000,62368790000000000000
ce5aa1ec-e1c0-43f6-aa42-d3cb496fe176,flower-death,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5874000000000000000,5894000000000000000
2aa18439-214c-4cd7-94e7-fc231d9c57c9,deconstructedcubes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3fd64a2-509a-4f17-84d4-227bafe86c87,giveaways,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27ad34da-b54d-4b92-963e-e1b98ca5838e,skinner,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000,780000000000000000
ec41e21b-5888-484b-a2f3-7b5631030b45,MisAnthropes,1815510000000000000,1862910000000000000,1862910000000000000,1862910000000000000,1936010000000000000,1936010000000000000,2006510000000000000,2006510000000000000,2014910000000000000,2044010000000000000,2044010000000000000,2060810000000000000,2060810000000000000,2077610000000000000
c7bc447c-5d53-44a1-9e19-7cdb08802768,puzzle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27ca2a59-e2a4-4481-b2b4-a9167c8ef34d,home,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4292000000000000000,4366500000000000000,4391500000000000000,4391500000000000000
6d0024ab-ddfb-4277-9bef-9446899e8d72,thugz-stickers,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000,267600000000000000
e560435f-dd0e-4e8e-98ed-1a94eb1675f0,moist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93716c97-c289-4390-bb61-395826f51763,Minimal,63302500000000000000,63355100000000000000,63385100000000000000,63389100000000000000,63410400000000000000,63417200000000000000,63420600000000000000,63426560000000000000,63436160000000000000,63466160000000000000,63466160000000000000,63466160000000000000,63469510000000000000,63497100000000000000
7f112aff-d83d-40d9-b915-88982e9201b0,Chibis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12a5635-bb46-4004-bd5b-79298c9506e1,Halfdan,2680000000000000000,2730000000000000000,2730000000000000000,2730000000000000000,2730000000000000000,2749000000000000000,2749000000000000000,2749000000000000000,2889000000000000000,2889000000000000000,2889000000000000000,2889000000000000000,2889000000000000000,2889000000000000000
49b9270f-e3c9-4892-bbbf-f010b502a239,decentralizedstrains,32821600000000000000,32821600000000000000,32821600000000000000,32821600000000000000,32821600000000000000,32828000000000000000,32828000000000000000,32836020000000000000,32836020000000000000,32836020000000000000,32838020000000000000,32845020000000000000,32845020000000000000,32847020000000000000
f0a2b343-68d1-4d2e-8b28-3c4f152d6754,Stickers,2759900000000000000,2764900000000000000,2764900000000000000,2764900000000000000,2769900000000000000,2769900000000000000,2774300000000000000,2774300000000000000,2774300000000000000,2774300000000000000,2774300000000000000,2774300000000000000,2794300000000000000,2794300000000000000
771728d0-1cb0-41e8-ba14-bc84c8e797e7,DOHProfile,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a105f3d5-6a68-40f5-a1f4-a1158d24c0fd,StupidMonkeyVerse,3921900000000000000,3921900000000000000,3921900000000000000,3921900000000000000,3921900000000000000,3921900000000000000,3921900000000000000,3998900000000000000,3998900000000000000,3998900000000000000,3998900000000000000,3998900000000000000,3998900000000000000,3998900000000000000
3816ce4b-4854-42e8-b5d1-1b2f965bff8a,tunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795d987a-439d-4c74-ab13-a4634449d04e,memory_cards,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c3c1dc6-4a94-45ce-a107-40f9cba01483,daz-season-one,47733300000000000000,47746100000000000000,47746100000000000000,47746100000000000000,47746100000000000000,47750400000000000000,47754600000000000000,47754630000000000000,47763230000000000000,47763230000000000000,47767530000000000000,47829580000000000000,47859080000000000000,47859080000000000000
c0dba88d-1e11-4969-a17e-7e6098cf8dc2,StupidMonkeysExtra,5013820000000000000,5013820000000000000,5013820000000000000,5013820000000000000,5013820000000000000,5013820000000000000,5013820000000000000,5052820000000000000,5052820000000000000,5052820000000000000,5052820000000000000,5052820000000000000,5052820000000000000,5052820000000000000
ec5c9d5a-4c5f-4056-97ea-cbb45aa1c35d,Dankclops-Stickers,5021170000000000000,5072770000000000000,5072770000000000000,5072770000000000000,5072770000000000000,5072770000000000000,5077770000000000000,5082770000000000000,5082770000000000000,5082770000000000000,5082770000000000000,5082770000000000000,5082770000000000000,5082770000000000000
1f6ec8fd-7b1a-4787-b816-a58884e1e9e1,Chibi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d309843f-93e6-4a4d-b484-5aca1c8dabe4,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c87e3586-99bb-41fd-b208-e44d0b721f8b,poop,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d3000a6-c20a-41ce-ac23-72b2f16ae163,beats,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204592c8-2110-433d-a5a6-e600a13bf254,coop,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a91acf-2b06-4a55-a689-22c2337ae99e,mcards,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fd29bc9-1701-4d4f-bd5e-b8a17b5ffe4d,vinzomniaccollabs,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000
edf7fab1-eb0c-429a-bcfe-ce68be505881,Vodka,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107ca8ca-9267-4c39-91af-694cd6607a00,cyberdelics,4641200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000,5041200000000000000
285381ff-12e7-4e56-a87b-4e05b2322ff7,ratio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a41b7044-3701-4ad9-b18c-63bc1d65102d,LoopfishPrivateCollectionElectroVariants,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000,3299000000000000000
9f1513ef-eab6-4349-a0b1-ab27f9d2f342,client,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0a977f2-34b2-4462-ad28-36a6a8ff385e,AGNCOMMUNITY,180000000000000000,180000000000000000,180000000000000000,180000000000000000,180000000000000000,180000000000000000,180000000000000000,180000000000000000,210000000000000000,210000000000000000,210000000000000000,210000000000000000,210000000000000000,210000000000000000
58d3e3cf-74a2-4765-9059-8fe681bab43a,thegamerroom,28473500000000000000,28473500000000000000,28473500000000000000,28473500000000000000,28473500000000000000,28473500000000000000,28473500000000000000,28473480000000000000,28473480000000000000,28473480000000000000,28473480000000000000,28473480000000000000,28473480000000000000,28473480000000000000
c096005f-7192-4faa-9c5f-a3e17bf003a3,Hoopers-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590df579-9d5a-488f-8f50-a0ba9fb1f058,performances,710000000000000000,710000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000,730000000000000000
0e4797b2-31eb-40f1-964a-4e4570d00297,lambo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ae36d62-48b3-4c4a-834e-2aada4857837,ubisoft,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6eb437cb-72cd-4b74-a37e-a063aee98b04,armis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17902d8c-fa7d-4122-8703-39b799f7698d,misfitbranding,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4a2bd39-d091-46b0-aa7b-f55463827ae6,neonshadowpunks,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000,14570000000000000000
004a2aa7-5f84-476f-93f0-f97473164e6e,collab,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b79d698-f359-4d41-9d21-448ff4cc0cea,artist,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000,500000000000000000
21e2f8ff-f03f-43af-b33b-816759440524,smircs,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,13230000000000000000,15730000000000000000
5bfcfe28-c262-4047-b6ea-478d34213176,FrequenciesReleases,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000,350000000000000000
fec22683-95d3-4896-afbe-baf23ccaab84,demons,8903010000000000000,8903010000000000000,8903010000000000000,8903010000000000000,8903010000000000000,8925010000000000000,8925010000000000000,8925010000000000000,8925010000000000000,8925010000000000000,8925010000000000000,8925010000000000000,8925010000000000000,8925010000000000000
66f4a0f5-83f7-4222-be84-2d813aebe0b3,runes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b6a1618-90ed-4bf6-8172-9db586b24fdf,nolenlee,300000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000,800000000000000000
9b556a94-ae19-4423-85bc-9d3bab478805,oscilloscopepeople,4089390000000000000,4089390000000000000,4089390000000000000,4089390000000000000,4089390000000000000,4107390000000000000,4107390000000000000,4107390000000000000,4107390000000000000,4107390000000000000,4107390000000000000,4107390000000000000,4107390000000000000,4107390000000000000
bb9788d7-a183-4564-bb2c-a19be4479990,moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876703e3-f960-479c-a8c5-e4deb7b4df3b,beat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d76119a-1e9f-4cc0-9a1c-0fff41825c0a,miso,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30b4547b-a721-4661-897f-95174e1f8c3b,Storm109collaborations,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000
032c6463-c49f-4331-bbbc-f25961711725,Pilot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9de731ce-1695-46a8-84c1-d662587a12cf,Trucks,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05480639-d162-4f5c-9a0f-371eec66f50e,grapevine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917dc90c-8439-4b95-82f3-f9bd6bc3e267,headsandpieces,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000,2181400000000000000
7886dff9-777c-40da-81ba-4c4f3e3776ff,RaiseAGlassSpaceOne,22451900000000000000,22451900000000000000,22451900000000000000,22451900000000000000,22551900000000000000,22551900000000000000,22621900000000000000,22621890000000000000,22621890000000000000,22621890000000000000,22621890000000000000,22621890000000000000,22621890000000000000,22621890000000000000
ea737dd5-9b27-4713-a44a-42c2365a38e5,vault,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000
607afa5c-5bd5-4b5c-897f-22db49cd3d61,ratioratio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373086ae-e6e2-4f1f-a7a9-b13b2aadce9c,puzzles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e5e5b71-6848-4213-98a2-361c825ded00,plus,656500000000000000,656500000000000000,656500000000000000,656500000000000000,666600000000000000,666600000000000000,666600000000000000,666600000000000000,666600000000000000,666600000000000000,666600000000000000,666600000000000000,666600000000000000,676700000000000000
a4ea15b5-4960-4db8-9d64-504935e9f319,frequenciesposters,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000,120000000000000000
9f3b2762-3519-4b66-82bd-8f98367741d7,Armies,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000,1899000000000000000
66fbb2d1-262f-4fb7-8dc8-2286bc01d337,swaggaroo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7add4b2-c45d-468e-b08a-86687ea1bc57,ghanaru,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6ca44f3-89ef-4659-b4ff-ae6406037945,bitcoin-crash,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f599ae3-3706-4ed5-93d5-861b3121d33a,lava,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acce35ad-7ab0-4fa3-a815-ca26531d0ef7,planes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f50a536c-39a6-4409-a8d2-f255a757f771,3020s,17672700000000000000,18603700000000000000,18714500000000000000,18714500000000000000,18714500000000000000,18801000000000000000,18823000000000000000,18823030000000000000,19200820000000000000,19326020000000000000,19326020000000000000,19326020000000000000,19326020000000000000,19376020000000000000
2c862960-c9b9-423d-a2b9-598b76c15d69,loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c88de506-edd3-4e22-9e39-8b638ba724fd,oof,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fcf4f41-db0d-404f-bb32-c04a8949d8ef,water,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6db76ba3-5083-442f-b896-55cd323d79f0,scripts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ee301cf-8ac6-48c2-85a2-48b753e15cf3,web,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23936d6-d5e4-4b9e-8309-6581d3aa764d,yaramart,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000,11884000000000000000
ee277265-c254-46fa-a963-0651c21e3d11,esports,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000,863000000000000000
cbe4e1a1-2ea0-49a0-b8a4-aa1682f5201f,Beep,7251800000000000000,7251800000000000000,7251800000000000000,7251800000000000000,7251800000000000000,7251800000000000000,7321800000000000000,7321800000000000000,7321800000000000000,7321800000000000000,7321800000000000000,7321800000000000000,7321800000000000000,7321800000000000000
fb0df9f6-c6ea-4452-9091-1566a342bedd,vulcanarmoury,0,0,0,0,0,0,0,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000
30593349-2945-46e9-a402-a5190d5a205d,corks,3077000000000000000,3317000000000000000,3317000000000000000,3317000000000000000,3317000000000000000,3317000000000000000,3317000000000000000,3317000000000000000,3317000000000000000,3317000000000000000,3386000000000000000,3386000000000000000,3386000000000000000,3386000000000000000
dab8a5e6-5a9a-4faa-9c3b-bb456838baa7,loops,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d09e18c0-8bc8-4e93-a1f3-bd414e4b5c30,PixelPupHeadPFP,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000,3956410000000000000
3e11c1dd-863e-4c94-9ffc-efb25fa637d6,cars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a85f1762-ab2e-4264-8ac5-dfa88f5a2142,sauce,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611e62b1-b807-48f5-b8d3-1118b0c82d4c,collaborations,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000
6b7e5d4e-ac00-419c-9039-fca86a4414b3,BumbleberryCollaborations,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b809d9c-6f63-49e5-83a3-088e93ee40de,P2a_Pixel_spin-off,29401700000000000000,29571700000000000000,29571700000000000000,29571700000000000000,29571700000000000000,29601700000000000000,29601700000000000000,29601670000000000000,29601670000000000000,29601670000000000000,29601670000000000000,29601670000000000000,29601670000000000000,29601670000000000000
1624cd4b-5956-44be-a4e2-2d8c033b30c6,Collaboration,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a51973c0-3575-4540-80d3-3525b5d84f3d,Hitcats,21130800000000000000,21222800000000000000,21222800000000000000,21222800000000000000,21222800000000000000,21222800000000000000,21243800000000000000,21243800000000000000,21284800000000000000,21284800000000000000,21284800000000000000,21284800000000000000,21284800000000000000,21284800000000000000
b522e7af-d305-4a34-8646-be170d36148c,daz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780f0431-e5bb-4029-be04-7be4797937f6,stonks,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783a8a58-5d47-42da-937a-4517a03e09cf,google,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe61474b-49c6-41a8-92af-d704b6698226,jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08a2821f-1944-4d13-abc1-c8870974c90e,oops,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d1ddccb-1c1f-4c34-9461-34b1d5bd39f7,facebook,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317a5f6-5362-4b7f-89f0-21cc8f95780d,amazon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41e80399-df34-4044-b136-db4fcb4eeb49,games,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24eaa5a8-aa23-48d8-82c5-867eb1c6ed20,AGN,2908600000000000000,2908600000000000000,2908600000000000000,2908600000000000000,2908600000000000000,2908600000000000000,2908600000000000000,2928600000000000000,2946590000000000000,2946590000000000000,2946590000000000000,2946590000000000000,2946590000000000000,2976590000000000000
9d985cbd-d87e-427e-a4fa-bf3e03ff6e46,LoopfishLaunchCreatorCollabs,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000
8fc4bdb2-be0b-4aa6-ac05-79accea9698f,EthPilot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
028c6b16-8c1b-4f4b-bcb0-a9b20d57f2f9,Mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec1e0f27-30c2-42d1-a857-8387f3a8dfe4,Remix,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c38b2377-a04e-48d7-a19c-5bb998ef7c75,richdeadapes,6316860000000000000,6316860000000000000,6316860000000000000,6316860000000000000,6316860000000000000,6321860000000000000,6321860000000000000,6321860000000000000,6321860000000000000,6321860000000000000,6321860000000000000,6326850000000000000,6326850000000000000,6326850000000000000
3ae8a076-8c85-4028-b4ad-4864f0374e21,partners,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,600000000000000000,600000000000000000,600000000000000000,600000000000000000
0219c87f-b53a-4a7a-95af-21dd31c0f8a1,vidoes,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000
eb8b8617-b4e6-4a59-9bde-72773d7a7b21,StupidMonkeysEvolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c6ec6ec-92e9-4c19-9a57-34ad50d487a0,holidays,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da88f3f1-51ff-4f90-bfa3-3ccb0fd1a852,ExpoTV,1118790000000000000,1118790000000000000,1118790000000000000,1118790000000000000,1118790000000000000,1118790000000000000,1118790000000000000,1118790000000000000,1137790000000000000,1137790000000000000,1137790000000000000,1137790000000000000,1137790000000000000,1137790000000000000
9c903882-8f42-4b88-878d-36329feb2924,theultimatecollection,13340000000000000000,13352700000000000000,13355900000000000000,13357900000000000000,13357900000000000000,13373800000000000000,13377300000000000000,13414740000000000000,13425340000000000000,13425340000000000000,13429340000000000000,13430340000000000000,13435330000000000000,13442330000000000000
c11b7135-863e-4ab0-9c4d-c7e0cee88731,kek,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3b65cc4-2436-4f8f-b037-62c7203ebedc,daz3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a70c7d2c-bd54-430d-aec7-3406213683bc,game,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c5dda45-d4c0-4b31-997a-9d5686378053,cryptopom,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000,5228100000000000000
f0df508e-64f9-4acc-a2f5-0d78309d97c7,thegiftshop,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d842f309-6190-473c-8a17-41eca3935d63,ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a030a377-c460-4885-8190-db2209efe80e,JesusChrist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
